Date,Open,High,Low,Close,Adj Close,Volume
2010-06-30,81.8565444946289,83.6805191040039,81.8565444946289,82.57693481445312,68.35323333740234,1716619
2010-07-01,82.1247787475586,82.82217407226562,81.7799072265625,82.28571319580078,68.11217498779297,624648
2010-07-02,82.00215911865234,83.38162994384766,81.38905334472656,82.36235046386719,68.17561340332031,1429254
2010-07-05,82.7685317993164,82.7685317993164,81.62663269042969,82.1937484741211,68.03604888916016,1222932
2010-07-06,81.7722396850586,83.02909851074219,81.1131591796875,81.64196014404297,67.57930755615234,2964552
2010-07-07,81.27410125732422,82.201416015625,81.16680908203125,81.41204833984375,67.38900756835938,410732
2010-07-08,82.30104064941406,82.86815643310547,81.32774353027344,82.00215911865234,67.87747192382812,3229599
2010-07-09,82.30870819091797,82.73787689208984,81.08250427246094,81.71859741210938,67.64273834228516,1311511
2010-07-12,82.14010620117188,82.46198272705078,81.41970825195312,81.74925231933594,67.66812896728516,1038238
2010-07-13,81.7032699584961,82.4389877319336,81.25110626220703,81.76457977294922,67.68081665039062,1179239
2010-07-14,82.48497009277344,85.55813598632812,81.86420440673828,82.42366027832031,68.22637176513672,12107742
2010-07-15,82.7685317993164,83.49658966064453,82.31636810302734,82.63058471679688,68.39765930175781,4751471
2010-07-16,82.47731018066406,84.28595733642578,82.46964263916016,83.05975341796875,68.75289154052734,6056177
2010-07-19,82.48497009277344,84.20932006835938,82.48497009277344,83.5272445678711,69.13985443115234,2499441
2010-07-20,84.25530242919922,84.4392318725586,82.77619171142578,83.3509750366211,68.99395751953125,2677128
2010-07-21,84.28595733642578,84.73045349121094,83.21302795410156,84.1939926147461,69.69175720214844,7024593
2010-07-22,84.01005554199219,86.04861450195312,84.00239562988281,85.6654281616211,70.90973663330078,10791455
2010-07-23,86.56975555419922,86.59274291992188,84.08670043945312,85.27457427978516,70.58621215820312,9963095
2010-07-26,86.12525177001953,87.67333221435547,85.37420654296875,87.20584106445312,72.18482208251953,6259250
2010-07-27,85.83403015136719,91.19866180419922,85.83403015136719,89.94180297851562,74.44951629638672,8334761
2010-07-28,90.09507751464844,93.09927368164062,89.75021362304688,90.64686584472656,75.03314208984375,11066992
2010-07-29,90.73883056640625,91.52053833007812,88.51634979248047,89.28272247314453,73.90396118164062,4749494
2010-07-30,89.7348861694336,90.26367950439453,88.20979309082031,89.48963928222656,74.07525634765625,4927690
2010-08-02,89.51263427734375,95.78158569335938,89.15243530273438,93.46713256835938,77.36762237548828,16863898
2010-08-03,94.26416015625,97.32965850830078,93.81966400146484,95.48269653320312,79.03600311279297,37479868
2010-08-04,96.11878967285156,96.55562591552734,93.3598403930664,93.87330627441406,77.70384216308594,14049526
2010-08-05,94.72398376464844,94.754638671875,92.88468170166016,93.43647766113281,77.34225463867188,6858630
2010-08-06,93.05329132080078,95.33708953857422,92.42485809326172,93.8503189086914,77.68479919433594,3379349
2010-08-09,94.11854553222656,94.57070922851562,92.40953063964844,93.29853057861328,77.22805786132812,5188430
2010-08-10,93.89630126953125,96.53263092041016,93.1146011352539,94.56304931640625,78.27477264404297,8850037
2010-08-11,95.1761474609375,95.45204162597656,93.32151794433594,93.9192886352539,77.74188995361328,3367155
2010-08-12,93.49778747558594,93.9192886352539,90.92276763916016,91.93437957763672,76.91786193847656,8109851
2010-08-13,92.57813262939453,101.3837890625,92.42485809326172,96.04981231689453,80.36106872558594,18684592
2010-08-16,96.4100112915039,98.50988006591797,94.87725830078125,95.9195327758789,80.25208282470703,16970582
2010-08-17,96.48664855957031,97.59022521972656,95.33708953857422,96.31038665771484,80.5790786743164,4266016
2010-08-18,96.86983489990234,99.16896057128906,96.56328582763672,98.11136627197266,82.08590698242188,4258533
2010-08-19,98.1573486328125,99.15363311767578,97.17638397216797,98.03472900390625,82.02178192138672,7173691
2010-08-20,97.63621520996094,99.01568603515625,96.91581726074219,98.69380950927734,82.57319641113281,26377729
2010-08-23,98.86241149902344,101.31481170654297,98.402587890625,100.23422241210938,83.86199951171875,3479548
2010-08-24,101.43743133544922,103.30738830566406,99.62879180908203,102.48736572265625,85.74713134765625,4917440
2010-08-25,103.15411376953125,103.43000793457031,98.66315460205078,99.7284164428711,83.43882751464844,9641425
2010-08-26,100.94695281982422,101.0389175415039,96.1647720336914,96.79319763183594,80.98304748535156,20995836
2010-08-27,96.80086517333984,97.62088775634766,94.72398376464844,95.03053283691406,79.50830078125,2700191
2010-08-30,95.79691314697266,97.42162322998047,95.79691314697266,96.12644958496094,80.4251937866211,1976440
2010-08-31,96.10346221923828,101.91258239746094,94.87725830078125,99.64411163330078,83.36829376220703,3097327
2010-09-01,100.3951644897461,103.99712371826172,100.31852722167969,103.46066284179688,86.56143951416016,4903674
2010-09-02,103.92048645019531,104.84014129638672,99.74374389648438,100.59442138671875,84.16337585449219,4703178
2010-09-03,101.16153717041016,101.16153717041016,98.00407409667969,99.60579681396484,83.33623504638672,4575447
2010-09-06,99.78206634521484,102.38774108886719,99.05400848388672,101.49874114990234,84.91998291015625,3195686
2010-09-07,100.57909393310547,101.46808624267578,99.78972625732422,100.42581939697266,84.02230834960938,826611
2010-09-08,100.51778411865234,101.2841567993164,99.61345672607422,100.32618713378906,83.9389419555664,1834212
2010-09-09,100.31852722167969,101.69033813476562,99.33756256103516,101.32247924804688,84.77251434326172,16097237
2010-09-13,101.85127258300781,108.06658172607422,101.7746353149414,107.4151611328125,89.87002563476562,5994289
2010-09-14,108.05891418457031,108.67201232910156,104.89378356933594,105.85942077636719,88.56838989257812,9566559
2010-09-15,105.7597885131836,107.13926696777344,104.5335922241211,106.503173828125,89.10698699951172,4111295
2010-09-16,105.7597885131836,106.3345718383789,104.012451171875,104.33433532714844,87.29242706298828,3570854
2010-09-17,104.98574829101562,106.98599243164062,104.47228240966797,106.02035522460938,88.70304107666016,2401669
2010-09-20,99.62879180908203,106.37288665771484,94.86193084716797,105.67549133300781,88.41450500488281,3515986
2010-09-21,105.83642578125,108.93258666992188,103.30738830566406,104.95509338378906,87.81177520751953,24182942
2010-09-22,105.45323944091797,105.64483642578125,103.92048645019531,104.20404815673828,87.18338775634766,2203404
2010-09-23,104.94743347167969,105.28463745117188,103.46833038330078,104.12741088867188,87.11927795410156,1475810
2010-09-24,103.30738830566406,104.38031768798828,101.90492248535156,102.80924224853516,86.01643371582031,4252851
2010-09-27,103.48365783691406,104.90911102294922,102.47970581054688,102.80924224853516,86.01643371582031,4485857
2010-09-28,103.73655700683594,103.97413635253906,102.00455474853516,102.2191390991211,85.52271270751953,2904327
2010-09-29,102.31876373291016,103.61393737792969,102.15782928466797,103.18476867675781,86.33061981201172,2313755
2010-09-30,103.53730010986328,104.06610107421875,100.65573120117188,101.59070587158203,84.99691772460938,20540543
2010-10-01,99.9736557006836,103.9358139038086,99.9736557006836,103.38402557373047,86.49732971191406,1391309
2010-10-04,103.55262756347656,106.03568267822266,103.031494140625,104.87845611572266,87.7476577758789,4209588
2010-10-05,105.60651397705078,105.78278350830078,101.23051452636719,101.51406860351562,84.93281555175781,8968354
2010-10-06,102.69429016113281,103.61393737792969,100.5484390258789,101.32247924804688,84.77251434326172,5610462
2010-10-07,101.54472351074219,107.04730224609375,101.54472351074219,105.78278350830078,88.50428009033203,18440475
2010-10-08,106.44186401367188,108.21218872070312,104.73284912109375,106.31924438476562,88.95310974121094,29698687
2010-10-11,107.10094451904297,109.10884857177734,105.78278350830078,108.23518371582031,90.55609130859375,6324205
2010-10-12,108.5723876953125,108.65669250488281,106.09699249267578,107.23123168945312,89.71612548828125,5086567
2010-10-13,107.59909057617188,108.19686126708984,105.32295227050781,107.9133071899414,90.28678894042969,6013248
2010-10-14,108.67201232910156,108.67201232910156,105.29229736328125,105.68315124511719,88.42091369628906,5185788
2010-10-15,106.28092193603516,106.44186401367188,104.2653579711914,105.29996490478516,88.10031127929688,2180537
2010-10-18,105.29996490478516,107.11627197265625,102.7096176147461,104.11974334716797,87.11286926269531,1411397
2010-10-19,102.71727752685547,106.83271789550781,102.71727752685547,103.48365783691406,86.5806655883789,3660236
2010-10-20,103.47599029541016,103.47599029541016,102.23446655273438,102.79391479492188,86.00360870361328,2310897
2010-10-21,103.46066284179688,105.32295227050781,103.26140594482422,104.3573226928711,87.3116455078125,2590865
2010-10-22,103.58328247070312,104.97042083740234,103.00083923339844,103.31505584716797,86.43962097167969,2696009
2010-10-25,104.04310607910156,104.91677856445312,102.69429016113281,103.31505584716797,86.43962097167969,1909841
2010-10-26,104.23470306396484,105.45323944091797,101.16153717041016,104.00479125976562,87.0167007446289,2414613
2010-10-27,103.38402557373047,104.84014129638672,103.00083923339844,103.63693237304688,86.70892333984375,1438087
2010-10-28,104.84014129638672,106.1583023071289,103.46066284179688,104.79415893554688,87.67713928222656,9367427
2010-10-29,105.60651397705078,109.46138000488281,104.38031768798828,107.97461700439453,90.33808898925781,2996404
2010-11-01,109.10118865966797,114.0366439819336,109.10118865966797,113.26260375976562,94.7623519897461,5551209
2010-11-02,114.15159606933594,119.9990463256836,112.69548797607422,117.81487274169922,98.571044921875,5714093
2010-11-03,118.45096588134766,118.45096588134766,114.11328125,114.9256362915039,96.15373992919922,2193840
2010-11-04,114.95629119873047,120.47419738769531,114.31253814697266,118.1520767211914,98.85316467285156,3751295
2010-11-08,117.28607177734375,117.86852264404297,115.32415771484375,115.91426086425781,96.98087310791016,1246275
2010-11-09,116.37408447265625,118.14441680908203,114.2129135131836,116.03688049316406,97.08346557617188,2344334
2010-11-10,115.72267150878906,117.56197357177734,112.73380279541016,113.8680419921875,95.26889038085938,2411201
2010-11-11,114.68806457519531,116.90288543701172,111.73751831054688,113.14765167236328,94.6661605834961,1619800
2010-11-12,112.81810760498047,116.73428344726562,112.81044006347656,114.63441467285156,95.91006469726562,3402647
2010-11-15,112.96371459960938,115.72267150878906,112.05939483642578,114.5271224975586,95.8203125,2412825
2010-11-16,115.37013244628906,117.53131866455078,106.7484130859375,113.33924102783203,94.82645416259766,4120624
2010-11-18,115.6153793334961,116.79559326171875,113.89102935791016,115.75332641601562,96.84623718261719,6405445
2010-11-19,116.48904418945312,116.56568145751953,112.23566436767578,113.11699676513672,94.64051055908203,3081571
2010-11-22,114.49646759033203,118.78816986083984,112.42725372314453,115.11723327636719,96.31403350830078,2450411
2010-11-23,116.25146484375,116.25146484375,111.16273498535156,113.36223602294922,94.84569549560547,1809263
2010-11-24,113.43120574951172,114.87199401855469,109.8982162475586,111.25469970703125,93.08241271972656,2428353
2010-11-25,111.59190368652344,111.89079284667969,107.06262969970703,107.96694946289062,90.33167266845703,4927938
2010-11-26,101.16153717041016,106.98599243164062,86.60041046142578,89.60459899902344,74.9686279296875,25069466
2010-11-29,91.96503448486328,98.46389770507812,85.83403015136719,97.36031341552734,81.45752716064453,17744328
2010-11-30,99.62879180908203,104.99341583251953,97.18405151367188,102.57933044433594,85.82406616210938,12901688
2010-12-01,103.15411376953125,105.74446105957031,102.69429016113281,104.08142852783203,87.08081817626953,5046091
2010-12-02,104.99341583251953,109.50736236572266,100.67871856689453,103.14644622802734,86.29855346679688,5095760
2010-12-03,103.14644622802734,104.76350402832031,102.25745391845703,103.16944122314453,86.31778717041016,3555607
2010-12-06,102.43372344970703,104.99341583251953,102.08119201660156,102.70195007324219,85.9266586303711,3039887
2010-12-07,102.6866226196289,103.22309112548828,100.42581939697266,101.12322235107422,84.60580444335938,1366941
2010-12-08,100.42581939697266,101.44509887695312,96.63992309570312,98.67082214355469,82.55396270751953,2116339
2010-12-09,98.09603881835938,100.44114685058594,93.89630126953125,95.55167388916016,79.94430541992188,10346575
2010-12-10,95.03820037841797,99.33756256103516,93.8503189086914,97.42929077148438,81.51522827148438,10976749
2010-12-13,97.32965850830078,100.2955322265625,97.20703887939453,99.16896057128906,82.97075653076172,963829
2010-12-14,99.62879180908203,100.3951644897461,97.17638397216797,97.38330841064453,81.47675323486328,1757826
2010-12-15,97.09208679199219,98.06538391113281,95.79691314697266,97.06143188476562,81.20745849609375,2229593
2010-12-16,98.05005645751953,98.05005645751953,94.78529357910156,95.52867889404297,79.92506408691406,6985076
2010-12-20,94.99221801757812,97.32965850830078,91.50521087646484,95.72793579101562,80.0917739868164,4474752
2010-12-21,95.06885528564453,97.17638397216797,93.73535919189453,95.75859069824219,80.11741638183594,19198642
2010-12-22,96.4100112915039,97.61322021484375,95.49036407470703,95.7662582397461,80.12384796142578,1064589
2010-12-23,95.54400634765625,96.24906921386719,94.26416015625,94.93856811523438,79.43135070800781,1259500
2010-12-24,93.80433654785156,95.7662582397461,93.80433654785156,94.83894348144531,79.3479995727539,1104967
2010-12-27,94.99221801757812,96.45599365234375,94.41743469238281,94.9232406616211,79.41851806640625,380675
2010-12-28,95.18380737304688,96.22608184814453,94.91558074951172,95.64363861083984,80.02124786376953,417889
2010-12-29,95.79691314697266,98.52520751953125,95.22978973388672,97.85845947265625,81.87429809570312,1137941
2010-12-30,99.47550964355469,107.29254150390625,96.57095336914062,99.27625274658203,83.06050872802734,3951092
2010-12-31,99.62879180908203,100.41815185546875,99.32223510742188,99.61345672607422,83.34263610839844,1476515
2011-01-03,100.3951644897461,101.1308822631836,98.86241149902344,99.43719482421875,83.1951675415039,877846
2011-01-04,99.62879180908203,100.5484390258789,99.0616683959961,99.68243408203125,83.40034484863281,1187179
2011-01-05,98.86241149902344,101.1308822631836,98.31828308105469,99.94300079345703,83.61835479736328,1453648
2011-01-06,100.55609893798828,103.43000793457031,95.04586029052734,98.77044677734375,82.63732147216797,45665126
2011-01-07,99.13064575195312,100.5484390258789,95.51335144042969,96.27206420898438,80.5470199584961,1698984
2011-01-10,97.54425048828125,99.29158020019531,89.02215576171875,89.59693145751953,74.96220397949219,17155113
2011-01-11,90.43228149414062,93.80433654785156,89.78852844238281,92.5168228149414,77.4051742553711,5381945
2011-01-12,93.34451293945312,95.95018768310547,93.34451293945312,94.96156311035156,79.45056915283203,14665797
2011-01-13,95.52867889404297,99.5521469116211,95.36774444580078,98.6478271484375,82.53472900390625,12323283
2011-01-14,98.09603881835938,99.47550964355469,97.02310943603516,98.38726043701172,82.31672668457031,4062767
2011-01-17,97.63621520996094,98.86241149902344,92.52449035644531,93.39815521240234,78.14253234863281,3548790
2011-01-18,94.87725830078125,96.71656036376953,93.34451293945312,95.45970916748047,79.86736297607422,18507975
2011-01-19,95.79691314697266,97.44461822509766,94.20285034179688,96.41767120361328,80.6688461303711,3581078
2011-01-20,96.10346221923828,98.86241149902344,94.74697875976562,96.47132110595703,80.7137451171875,2405055
2011-01-21,96.47132110595703,97.9887466430664,96.29505157470703,97.50592803955078,81.579345703125,7548462
2011-01-24,97.48294067382812,98.24164581298828,96.71656036376953,97.44461822509766,81.5280532836914,940988
2011-01-25,97.63621520996094,98.54053497314453,94.5860366821289,95.03053283691406,79.50830078125,2455885
2011-01-27,95.81224060058594,96.21075439453125,93.3598403930664,93.8426513671875,78.51443481445312,3201342
2011-01-28,93.49778747558594,94.11088562011719,87.8189468383789,88.40904998779297,73.96835327148438,5905585
2011-01-31,87.36678314208984,88.34774017333984,84.46221923828125,86.47779083251953,72.35255432128906,5588449
2011-02-01,86.60041046142578,88.78457641601562,83.48126220703125,86.73835754394531,72.57054901123047,3997382
2011-02-02,87.36678314208984,91.48988342285156,87.36678314208984,89.41300201416016,74.80831909179688,3598139
2011-02-03,89.35169219970703,94.11088562011719,88.76924896240234,93.40582275390625,78.14895629882812,1555732
2011-02-04,93.49778747558594,94.8312759399414,91.6278305053711,92.2945785522461,77.21922302246094,2417751
2011-02-07,90.5395736694336,93.49778747558594,89.20608520507812,90.15638732910156,75.43028259277344,4744998
